time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm)
2021-03-03,12.3,1.0,5.8,2021-03-03T07:38,2021-03-03T18:46,1.90,1.90,0.00
2021-03-04,6.1,3.6,5.1,2021-03-04T07:36,2021-03-04T18:47,0.90,0.90,0.00
2021-03-05,6.2,0.7,3.9,2021-03-05T07:34,2021-03-05T18:49,0.00,0.00,0.00
2021-03-06,6.1,-1.7,2.2,2021-03-06T07:32,2021-03-06T18:51,0.00,0.00,0.00
2021-03-07,5.6,-2.0,1.9,2021-03-07T07:29,2021-03-07T18:52,0.00,0.00,0.00
2021-03-08,9.1,-0.8,3.8,2021-03-08T07:27,2021-03-08T18:54,0.00,0.00,0.00
2021-03-09,11.5,0.3,5.4,2021-03-09T07:25,2021-03-09T18:56,0.00,0.00,0.00
2021-03-10,10.0,4.8,6.8,2021-03-10T07:23,2021-03-10T18:58,4.10,4.10,0.00
2021-03-11,11.1,5.2,9.1,2021-03-11T07:21,2021-03-11T18:59,0.40,0.40,0.00
2021-03-12,9.7,4.2,6.6,2021-03-12T07:18,2021-03-12T19:01,0.50,0.50,0.00
2021-03-13,9.2,3.4,6.1,2021-03-13T07:16,2021-03-13T19:03,3.90,3.90,0.00
2021-03-14,9.6,3.4,6.6,2021-03-14T07:14,2021-03-14T19:05,2.20,2.20,0.00
2021-03-15,11.4,6.5,8.5,2021-03-15T07:12,2021-03-15T19:06,0.40,0.40,0.00
2021-03-16,10.8,4.1,7.9,2021-03-16T07:09,2021-03-16T19:08,1.50,1.50,0.00
2021-03-17,9.4,2.8,6.6,2021-03-17T07:07,2021-03-17T19:10,0.00,0.00,0.00
2021-03-18,8.4,5.1,7.0,2021-03-18T07:05,2021-03-18T19:11,1.70,1.70,0.00
2021-03-19,8.9,4.0,6.9,2021-03-19T07:02,2021-03-19T19:13,0.00,0.00,0.00
2021-03-20,9.3,2.0,6.1,2021-03-20T07:00,2021-03-20T19:15,0.00,0.00,0.00
2021-03-21,10.0,6.4,7.9,2021-03-21T06:58,2021-03-21T19:16,0.00,0.00,0.00
2021-03-22,10.5,3.6,7.0,2021-03-22T06:56,2021-03-22T19:18,0.00,0.00,0.00
2021-03-23,10.1,2.7,6.3,2021-03-23T06:53,2021-03-23T19:20,0.00,0.00,0.00
2021-03-24,11.0,3.6,7.4,2021-03-24T06:51,2021-03-24T19:21,0.00,0.00,0.00
2021-03-25,12.4,1.3,7.5,2021-03-25T06:49,2021-03-25T19:23,1.10,1.10,0.00
2021-03-26,11.4,4.2,8.3,2021-03-26T06:46,2021-03-26T19:25,3.20,3.20,0.00
2021-03-27,10.5,2.9,6.8,2021-03-27T06:44,2021-03-27T19:27,0.00,0.00,0.00
2021-03-28,12.2,7.5,9.5,2021-03-28T06:42,2021-03-28T19:28,0.00,0.00,0.00
2021-03-29,16.1,5.8,10.8,2021-03-29T06:40,2021-03-29T19:30,0.00,0.00,0.00
2021-03-30,20.5,2.9,11.5,2021-03-30T06:37,2021-03-30T19:32,0.00,0.00,0.00
2021-03-31,21.2,5.3,13.4,2021-03-31T06:35,2021-03-31T19:33,0.00,0.00,0.00
2021-04-01,13.5,5.0,9.7,2021-04-01T06:33,2021-04-01T19:35,0.00,0.00,0.00
2021-04-02,9.5,3.9,6.2,2021-04-02T06:30,2021-04-02T19:37,0.00,0.00,0.00
2021-04-03,8.5,4.7,6.4,2021-04-03T06:28,2021-04-03T19:38,0.00,0.00,0.00
2021-04-04,13.4,3.0,7.5,2021-04-04T06:26,2021-04-04T19:40,0.00,0.00,0.00
2021-04-05,6.9,1.9,5.6,2021-04-05T06:24,2021-04-05T19:42,0.00,0.00,0.00
2021-04-06,6.6,-1.0,2.5,2021-04-06T06:21,2021-04-06T19:43,0.30,0.30,0.00
2021-04-07,6.0,-2.0,2.4,2021-04-07T06:19,2021-04-07T19:45,0.00,0.00,0.00
2021-04-08,10.0,-0.6,5.2,2021-04-08T06:17,2021-04-08T19:47,0.00,0.00,0.00
2021-04-09,11.8,3.7,7.6,2021-04-09T06:15,2021-04-09T19:48,1.00,1.00,0.00
2021-04-10,7.6,3.2,5.8,2021-04-10T06:13,2021-04-10T19:50,0.00,0.00,0.00
2021-04-11,8.6,-0.2,3.9,2021-04-11T06:10,2021-04-11T19:52,1.00,1.00,0.00
2021-04-12,8.6,-2.2,3.7,2021-04-12T06:08,2021-04-12T19:53,0.70,0.60,0.07
2021-04-13,10.5,-1.3,5.3,2021-04-13T06:06,2021-04-13T19:55,0.60,0.60,0.00
2021-04-14,10.1,-0.2,5.7,2021-04-14T06:04,2021-04-14T19:57,0.00,0.00,0.00
2021-04-15,9.8,-0.5,4.5,2021-04-15T06:02,2021-04-15T19:58,1.60,1.60,0.00
2021-04-16,9.3,-0.9,5.1,2021-04-16T06:00,2021-04-16T20:00,0.00,0.00,0.00
2021-04-17,11.7,-1.3,5.8,2021-04-17T05:57,2021-04-17T20:02,0.00,0.00,0.00
2021-04-18,12.7,0.9,7.3,2021-04-18T05:55,2021-04-18T20:03,0.00,0.00,0.00
2021-04-19,15.2,1.6,8.4,2021-04-19T05:53,2021-04-19T20:05,0.00,0.00,0.00
2021-04-20,15.5,3.2,9.6,2021-04-20T05:51,2021-04-20T20:07,0.00,0.00,0.00
2021-04-21,13.2,4.5,8.6,2021-04-21T05:49,2021-04-21T20:08,0.10,0.10,0.00
2021-04-22,11.6,2.5,6.9,2021-04-22T05:47,2021-04-22T20:10,0.00,0.00,0.00
2021-04-23,14.4,0.8,7.6,2021-04-23T05:45,2021-04-23T20:12,0.00,0.00,0.00
2021-04-24,14.3,3.8,8.8,2021-04-24T05:43,2021-04-24T20:13,0.00,0.00,0.00
2021-04-25,11.0,4.3,7.3,2021-04-25T05:41,2021-04-25T20:15,0.00,0.00,0.00
2021-04-26,11.0,3.7,6.7,2021-04-26T05:39,2021-04-26T20:17,0.00,0.00,0.00
2021-04-27,14.8,1.4,8.1,2021-04-27T05:37,2021-04-27T20:18,0.20,0.20,0.00
2021-04-28,13.4,4.0,8.6,2021-04-28T05:35,2021-04-28T20:20,1.40,1.40,0.00
2021-04-29,11.2,4.0,7.6,2021-04-29T05:33,2021-04-29T20:22,0.20,0.20,0.00
2021-04-30,12.1,0.4,6.9,2021-04-30T05:31,2021-04-30T20:23,0.30,0.30,0.00
2021-05-01,12.2,0.5,6.9,2021-05-01T05:29,2021-05-01T20:25,2.60,2.60,0.00
2021-05-02,12.6,2.3,7.9,2021-05-02T05:27,2021-05-02T20:27,0.80,0.80,0.00
2021-05-03,11.8,4.8,8.4,2021-05-03T05:26,2021-05-03T20:28,7.00,7.00,0.00
2021-05-04,13.1,6.2,9.6,2021-05-04T05:24,2021-05-04T20:30,1.90,1.90,0.00
2021-05-05,11.9,3.9,7.1,2021-05-05T05:22,2021-05-05T20:32,3.20,3.20,0.00
2021-05-06,11.0,1.8,7.1,2021-05-06T05:20,2021-05-06T20:33,0.70,0.70,0.00
2021-05-07,13.2,3.2,8.5,2021-05-07T05:18,2021-05-07T20:35,0.10,0.10,0.00
2021-05-08,15.8,5.3,11.0,2021-05-08T05:17,2021-05-08T20:36,10.80,10.80,0.00
2021-05-09,18.0,11.0,14.6,2021-05-09T05:15,2021-05-09T20:38,0.10,0.10,0.00
2021-05-10,15.6,9.8,12.6,2021-05-10T05:13,2021-05-10T20:40,0.60,0.60,0.00
2021-05-11,15.4,5.4,11.1,2021-05-11T05:12,2021-05-11T20:41,1.60,1.60,0.00
2021-05-12,14.5,7.8,11.6,2021-05-12T05:10,2021-05-12T20:43,0.70,0.70,0.00
2021-05-13,13.2,9.6,11.3,2021-05-13T05:09,2021-05-13T20:44,5.20,5.20,0.00
2021-05-14,13.0,7.5,10.0,2021-05-14T05:07,2021-05-14T20:46,0.40,0.40,0.00
2021-05-15,14.2,8.0,10.8,2021-05-15T05:05,2021-05-15T20:47,5.50,5.50,0.00
2021-05-16,14.3,6.7,10.7,2021-05-16T05:04,2021-05-16T20:49,9.20,9.20,0.00
2021-05-17,15.8,8.2,11.4,2021-05-17T05:03,2021-05-17T20:50,7.30,7.30,0.00
2021-05-18,15.5,6.1,11.0,2021-05-18T05:01,2021-05-18T20:52,5.40,5.40,0.00
2021-05-19,15.8,8.0,11.4,2021-05-19T05:00,2021-05-19T20:53,5.50,5.50,0.00
2021-05-20,12.8,5.4,10.0,2021-05-20T04:59,2021-05-20T20:55,0.20,0.20,0.00
2021-05-21,12.4,9.9,11.1,2021-05-21T04:57,2021-05-21T20:56,3.60,3.60,0.00
2021-05-22,14.0,8.8,11.0,2021-05-22T04:56,2021-05-22T20:57,7.20,7.20,0.00
2021-05-23,12.8,5.9,9.8,2021-05-23T04:55,2021-05-23T20:59,6.50,6.50,0.00
2021-05-24,13.7,6.8,10.5,2021-05-24T04:54,2021-05-24T21:00,4.20,4.20,0.00
2021-05-25,14.8,6.7,10.6,2021-05-25T04:53,2021-05-25T21:01,0.90,0.90,0.00
2021-05-26,14.7,6.1,10.9,2021-05-26T04:52,2021-05-26T21:03,0.10,0.10,0.00
2021-05-27,18.0,9.0,13.8,2021-05-27T04:51,2021-05-27T21:04,0.00,0.00,0.00
2021-05-28,18.1,8.9,13.7,2021-05-28T04:50,2021-05-28T21:05,0.10,0.10,0.00
2021-05-29,19.0,10.0,14.1,2021-05-29T04:49,2021-05-29T21:06,0.00,0.00,0.00
2021-05-30,17.8,7.2,12.0,2021-05-30T04:48,2021-05-30T21:08,0.00,0.00,0.00
2021-05-31,21.8,7.8,15.1,2021-05-31T04:47,2021-05-31T21:09,0.00,0.00,0.00
2021-06-01,23.3,11.1,17.4,2021-06-01T04:46,2021-06-01T21:10,0.00,0.00,0.00
2021-06-02,25.2,11.9,19.0,2021-06-02T04:45,2021-06-02T21:11,0.30,0.30,0.00
2021-06-03,22.6,14.9,18.6,2021-06-03T04:45,2021-06-03T21:12,0.00,0.00,0.00
2021-06-04,15.8,13.0,14.4,2021-06-04T04:44,2021-06-04T21:13,10.00,10.00,0.00
2021-06-05,21.4,12.1,16.7,2021-06-05T04:43,2021-06-05T21:14,0.00,0.00,0.00
2021-06-06,20.3,11.3,16.6,2021-06-06T04:43,2021-06-06T21:15,0.80,0.80,0.00
2021-06-07,21.2,11.6,16.8,2021-06-07T04:42,2021-06-07T21:16,0.00,0.00,0.00
2021-06-08,22.2,10.6,17.1,2021-06-08T04:42,2021-06-08T21:16,0.00,0.00,0.00
2021-06-09,23.4,10.9,17.7,2021-06-09T04:41,2021-06-09T21:17,0.00,0.00,0.00
2021-06-10,22.3,13.5,18.1,2021-06-10T04:41,2021-06-10T21:18,0.10,0.10,0.00
2021-06-11,22.5,15.2,18.8,2021-06-11T04:41,2021-06-11T21:19,0.00,0.00,0.00
2021-06-12,21.0,15.4,18.0,2021-06-12T04:40,2021-06-12T21:19,0.00,0.00,0.00
2021-06-13,25.9,11.6,19.3,2021-06-13T04:40,2021-06-13T21:20,0.00,0.00,0.00
2021-06-14,26.5,12.9,20.4,2021-06-14T04:40,2021-06-14T21:21,0.00,0.00,0.00
2021-06-15,23.1,14.3,18.5,2021-06-15T04:40,2021-06-15T21:21,0.00,0.00,0.00
2021-06-16,27.1,12.7,20.2,2021-06-16T04:40,2021-06-16T21:21,7.50,7.50,0.00
2021-06-17,22.5,17.2,19.4,2021-06-17T04:40,2021-06-17T21:22,27.10,27.10,0.00
2021-06-18,16.4,11.9,14.3,2021-06-18T04:40,2021-06-18T21:22,34.70,34.70,0.00
2021-06-19,17.4,11.5,14.1,2021-06-19T04:40,2021-06-19T21:23,4.60,4.60,0.00
2021-06-20,17.9,13.5,15.2,2021-06-20T04:40,2021-06-20T21:23,2.30,2.30,0.00
2021-06-21,13.6,11.6,12.4,2021-06-21T04:41,2021-06-21T21:23,13.70,13.70,0.00
2021-06-22,14.8,10.3,12.6,2021-06-22T04:41,2021-06-22T21:23,4.50,4.50,0.00
2021-06-23,19.6,6.9,14.1,2021-06-23T04:41,2021-06-23T21:23,0.00,0.00,0.00
2021-06-24,19.6,10.2,15.9,2021-06-24T04:41,2021-06-24T21:24,0.30,0.30,0.00
2021-06-25,20.0,13.4,16.4,2021-06-25T04:42,2021-06-25T21:23,3.20,3.20,0.00
2021-06-26,21.2,12.3,16.6,2021-06-26T04:42,2021-06-26T21:23,0.00,0.00,0.00
2021-06-27,22.1,13.6,17.6,2021-06-27T04:43,2021-06-27T21:23,9.60,9.60,0.00
2021-06-28,21.1,14.5,17.1,2021-06-28T04:43,2021-06-28T21:23,9.30,9.30,0.00
2021-06-29,18.9,13.8,16.1,2021-06-29T04:44,2021-06-29T21:23,1.90,1.90,0.00
2021-06-30,16.7,13.5,14.9,2021-06-30T04:45,2021-06-30T21:23,0.10,0.10,0.00
2021-07-01,19.6,12.3,16.4,2021-07-01T04:45,2021-07-01T21:22,0.00,0.00,0.00
2021-07-02,22.2,13.7,18.3,2021-07-02T04:46,2021-07-02T21:22,0.50,0.50,0.00
2021-07-03,21.5,15.6,18.0,2021-07-03T04:47,2021-07-03T21:22,9.70,9.70,0.00
2021-07-04,19.6,14.7,16.7,2021-07-04T04:47,2021-07-04T21:21,5.60,5.60,0.00
2021-07-05,19.2,12.9,15.8,2021-07-05T04:48,2021-07-05T21:21,3.80,3.80,0.00
2021-07-06,18.9,13.5,15.8,2021-07-06T04:49,2021-07-06T21:20,5.90,5.90,0.00
2021-07-07,19.9,12.7,16.4,2021-07-07T04:50,2021-07-07T21:20,1.30,1.30,0.00
2021-07-08,21.1,13.4,16.8,2021-07-08T04:51,2021-07-08T21:19,0.70,0.70,0.00
2021-07-09,21.6,12.9,17.4,2021-07-09T04:52,2021-07-09T21:18,0.50,0.50,0.00
2021-07-10,19.8,12.8,15.9,2021-07-10T04:53,2021-07-10T21:18,1.60,1.60,0.00
2021-07-11,19.9,11.6,16.1,2021-07-11T04:54,2021-07-11T21:17,1.90,1.90,0.00
2021-07-12,19.9,13.8,16.7,2021-07-12T04:55,2021-07-12T21:16,22.60,22.60,0.00
2021-07-13,21.2,13.5,17.5,2021-07-13T04:57,2021-07-13T21:15,1.10,1.10,0.00
2021-07-14,21.7,14.1,18.3,2021-07-14T04:58,2021-07-14T21:14,0.20,0.20,0.00
2021-07-15,21.9,13.3,17.9,2021-07-15T04:59,2021-07-15T21:13,0.00,0.00,0.00
2021-07-16,23.7,11.1,17.7,2021-07-16T05:00,2021-07-16T21:12,0.00,0.00,0.00
2021-07-17,25.2,12.5,19.4,2021-07-17T05:01,2021-07-17T21:11,0.00,0.00,0.00
2021-07-18,28.2,13.6,21.9,2021-07-18T05:03,2021-07-18T21:10,0.00,0.00,0.00
2021-07-19,26.9,16.2,21.9,2021-07-19T05:04,2021-07-19T21:09,0.60,0.60,0.00
2021-07-20,27.6,15.7,21.9,2021-07-20T05:05,2021-07-20T21:07,1.60,1.60,0.00
2021-07-21,26.8,16.5,22.0,2021-07-21T05:07,2021-07-21T21:06,0.70,0.70,0.00
2021-07-22,25.2,15.1,20.7,2021-07-22T05:08,2021-07-22T21:05,0.10,0.10,0.00
2021-07-23,22.1,14.4,18.1,2021-07-23T05:09,2021-07-23T21:04,0.00,0.00,0.00
2021-07-24,22.3,15.9,18.6,2021-07-24T05:11,2021-07-24T21:02,8.70,8.70,0.00
2021-07-25,22.2,16.3,18.4,2021-07-25T05:12,2021-07-25T21:01,13.40,13.40,0.00
2021-07-26,22.8,15.2,19.0,2021-07-26T05:14,2021-07-26T20:59,1.20,1.20,0.00
2021-07-27,20.2,15.6,17.8,2021-07-27T05:15,2021-07-27T20:58,6.40,6.40,0.00
2021-07-28,19.7,14.6,17.0,2021-07-28T05:16,2021-07-28T20:56,2.90,2.90,0.00
2021-07-29,20.1,12.6,16.2,2021-07-29T05:18,2021-07-29T20:55,0.00,0.00,0.00
2021-07-30,19.0,14.0,16.2,2021-07-30T05:19,2021-07-30T20:53,6.20,6.20,0.00
2021-07-31,19.8,13.2,16.4,2021-07-31T05:21,2021-07-31T20:52,5.00,5.00,0.00
2021-08-01,19.2,13.8,16.1,2021-08-01T05:22,2021-08-01T20:50,3.90,3.90,0.00
2021-08-02,19.2,12.2,15.4,2021-08-02T05:24,2021-08-02T20:48,3.00,3.00,0.00
2021-08-03,19.7,10.8,15.6,2021-08-03T05:25,2021-08-03T20:47,5.20,5.20,0.00
2021-08-04,20.8,11.2,16.7,2021-08-04T05:27,2021-08-04T20:45,0.00,0.00,0.00
2021-08-05,19.9,12.9,16.4,2021-08-05T05:29,2021-08-05T20:43,2.50,2.50,0.00
2021-08-06,20.8,15.0,17.1,2021-08-06T05:30,2021-08-06T20:42,0.80,0.80,0.00
2021-08-07,19.6,13.4,16.1,2021-08-07T05:32,2021-08-07T20:40,4.50,4.50,0.00
2021-08-08,19.3,13.3,15.4,2021-08-08T05:33,2021-08-08T20:38,7.20,7.20,0.00
2021-08-09,20.1,13.4,16.0,2021-08-09T05:35,2021-08-09T20:36,7.00,7.00,0.00
2021-08-10,21.6,12.2,17.1,2021-08-10T05:36,2021-08-10T20:34,0.00,0.00,0.00
2021-08-11,21.8,12.1,17.1,2021-08-11T05:38,2021-08-11T20:32,0.00,0.00,0.00
2021-08-12,20.8,14.5,17.8,2021-08-12T05:40,2021-08-12T20:30,0.00,0.00,0.00
2021-08-13,21.5,13.3,17.4,2021-08-13T05:41,2021-08-13T20:28,0.00,0.00,0.00
2021-08-14,21.8,13.7,17.8,2021-08-14T05:43,2021-08-14T20:26,0.00,0.00,0.00
2021-08-15,21.2,13.2,17.2,2021-08-15T05:44,2021-08-15T20:24,0.30,0.30,0.00
2021-08-16,18.0,12.9,15.8,2021-08-16T05:46,2021-08-16T20:22,0.50,0.50,0.00
2021-08-17,17.7,11.4,14.9,2021-08-17T05:47,2021-08-17T20:21,1.70,1.70,0.00
2021-08-18,19.8,15.6,17.5,2021-08-18T05:49,2021-08-18T20:18,0.00,0.00,0.00
2021-08-19,20.0,14.0,16.8,2021-08-19T05:51,2021-08-19T20:16,0.80,0.80,0.00
2021-08-20,20.7,15.1,17.7,2021-08-20T05:52,2021-08-20T20:14,0.00,0.00,0.00
2021-08-21,20.2,14.9,17.3,2021-08-21T05:54,2021-08-21T20:12,7.70,7.70,0.00
2021-08-22,21.1,15.1,17.6,2021-08-22T05:56,2021-08-22T20:10,8.30,8.30,0.00
2021-08-23,20.0,14.2,17.0,2021-08-23T05:57,2021-08-23T20:08,0.00,0.00,0.00
2021-08-24,20.9,13.0,16.7,2021-08-24T05:59,2021-08-24T20:06,0.00,0.00,0.00
2021-08-25,20.2,13.1,16.4,2021-08-25T06:00,2021-08-25T20:04,0.00,0.00,0.00
2021-08-26,17.5,14.6,15.8,2021-08-26T06:02,2021-08-26T20:02,0.00,0.00,0.00
2021-08-27,18.4,12.7,15.5,2021-08-27T06:03,2021-08-27T19:59,0.00,0.00,0.00
2021-08-28,19.4,11.2,15.3,2021-08-28T06:05,2021-08-28T19:57,0.20,0.20,0.00
2021-08-29,17.6,9.9,14.3,2021-08-29T06:07,2021-08-29T19:55,0.30,0.30,0.00
2021-08-30,18.1,13.5,15.6,2021-08-30T06:08,2021-08-30T19:53,0.00,0.00,0.00
2021-08-31,18.2,13.3,15.6,2021-08-31T06:10,2021-08-31T19:51,0.10,0.10,0.00
2021-09-01,18.8,12.3,15.6,2021-09-01T06:11,2021-09-01T19:48,0.00,0.00,0.00
2021-09-02,18.3,14.1,15.9,2021-09-02T06:13,2021-09-02T19:46,0.00,0.00,0.00
2021-09-03,20.2,11.4,16.0,2021-09-03T06:15,2021-09-03T19:44,0.00,0.00,0.00
2021-09-04,19.7,13.2,16.1,2021-09-04T06:16,2021-09-04T19:42,0.20,0.20,0.00
2021-09-05,23.2,13.9,18.0,2021-09-05T06:18,2021-09-05T19:39,0.10,0.10,0.00
2021-09-06,26.0,12.9,19.4,2021-09-06T06:19,2021-09-06T19:37,0.00,0.00,0.00
2021-09-07,26.8,14.4,20.6,2021-09-07T06:21,2021-09-07T19:35,0.00,0.00,0.00
2021-09-08,26.4,16.3,20.9,2021-09-08T06:23,2021-09-08T19:33,0.40,0.40,0.00
2021-09-09,21.5,15.5,18.5,2021-09-09T06:24,2021-09-09T19:30,2.30,2.30,0.00
2021-09-10,21.2,16.5,18.6,2021-09-10T06:26,2021-09-10T19:28,1.50,1.50,0.00
2021-09-11,20.9,15.8,17.9,2021-09-11T06:27,2021-09-11T19:26,0.20,0.20,0.00
2021-09-12,20.4,12.3,16.5,2021-09-12T06:29,2021-09-12T19:23,0.00,0.00,0.00
2021-09-13,19.0,13.9,16.1,2021-09-13T06:31,2021-09-13T19:21,0.40,0.40,0.00
2021-09-14,19.2,14.7,16.7,2021-09-14T06:32,2021-09-14T19:19,11.10,11.10,0.00
2021-09-15,19.4,14.4,16.7,2021-09-15T06:34,2021-09-15T19:16,0.00,0.00,0.00
2021-09-16,21.2,11.9,16.8,2021-09-16T06:35,2021-09-16T19:14,0.10,0.10,0.00
2021-09-17,20.4,12.1,16.0,2021-09-17T06:37,2021-09-17T19:12,0.10,0.10,0.00
2021-09-18,21.9,12.4,17.0,2021-09-18T06:39,2021-09-18T19:09,0.00,0.00,0.00
2021-09-19,18.7,14.4,16.5,2021-09-19T06:40,2021-09-19T19:07,3.40,3.40,0.00
2021-09-20,18.9,11.5,15.2,2021-09-20T06:42,2021-09-20T19:05,0.40,0.40,0.00
2021-09-21,19.3,10.3,14.5,2021-09-21T06:43,2021-09-21T19:03,0.00,0.00,0.00
2021-09-22,19.9,9.6,14.6,2021-09-22T06:45,2021-09-22T19:00,0.00,0.00,0.00
2021-09-23,20.1,11.3,15.7,2021-09-23T06:47,2021-09-23T18:58,0.00,0.00,0.00
2021-09-24,22.5,13.1,17.1,2021-09-24T06:48,2021-09-24T18:56,0.00,0.00,0.00
2021-09-25,20.7,14.0,17.1,2021-09-25T06:50,2021-09-25T18:53,0.00,0.00,0.00
2021-09-26,20.1,13.4,16.5,2021-09-26T06:51,2021-09-26T18:51,2.20,2.20,0.00
2021-09-27,17.1,12.6,15.6,2021-09-27T06:53,2021-09-27T18:49,6.80,6.80,0.00
2021-09-28,16.1,10.6,13.2,2021-09-28T06:55,2021-09-28T18:46,14.70,14.70,0.00
2021-09-29,14.4,8.5,11.7,2021-09-29T06:56,2021-09-29T18:44,0.40,0.40,0.00
2021-09-30,16.1,7.1,12.7,2021-09-30T06:58,2021-09-30T18:42,2.00,2.00,0.00
2021-10-01,17.1,9.5,15.0,2021-10-01T07:00,2021-10-01T18:40,2.50,2.50,0.00
2021-10-02,16.1,8.0,12.0,2021-10-02T07:01,2021-10-02T18:37,13.40,13.40,0.00
2021-10-03,15.9,9.8,12.5,2021-10-03T07:03,2021-10-03T18:35,0.70,0.70,0.00
2021-10-04,16.1,10.8,12.6,2021-10-04T07:04,2021-10-04T18:33,2.60,2.60,0.00
2021-10-05,14.6,9.7,12.8,2021-10-05T07:06,2021-10-05T18:31,12.70,12.70,0.00
2021-10-06,15.5,9.5,12.0,2021-10-06T07:08,2021-10-06T18:28,0.00,0.00,0.00
2021-10-07,18.5,9.1,14.4,2021-10-07T07:09,2021-10-07T18:26,0.00,0.00,0.00
2021-10-08,18.0,11.8,15.6,2021-10-08T07:11,2021-10-08T18:24,0.00,0.00,0.00
2021-10-09,16.4,7.6,11.9,2021-10-09T07:13,2021-10-09T18:22,0.00,0.00,0.00
2021-10-10,16.5,9.8,12.9,2021-10-10T07:14,2021-10-10T18:19,0.00,0.00,0.00
2021-10-11,15.3,7.1,10.7,2021-10-11T07:16,2021-10-11T18:17,0.00,0.00,0.00
2021-10-12,15.0,7.8,11.1,2021-10-12T07:18,2021-10-12T18:15,0.30,0.30,0.00
2021-10-13,15.6,9.4,12.2,2021-10-13T07:19,2021-10-13T18:13,0.00,0.00,0.00
2021-10-14,16.1,10.1,13.1,2021-10-14T07:21,2021-10-14T18:11,0.00,0.00,0.00
2021-10-15,13.5,8.5,11.7,2021-10-15T07:23,2021-10-15T18:09,0.00,0.00,0.00
2021-10-16,14.8,8.0,11.2,2021-10-16T07:25,2021-10-16T18:07,0.50,0.50,0.00
2021-10-17,14.7,9.9,12.2,2021-10-17T07:26,2021-10-17T18:04,3.90,3.90,0.00
2021-10-18,16.6,8.0,13.0,2021-10-18T07:28,2021-10-18T18:02,3.30,3.30,0.00
2021-10-19,19.0,15.9,17.2,2021-10-19T07:30,2021-10-19T18:00,6.00,6.00,0.00
2021-10-20,16.5,11.8,14.9,2021-10-20T07:31,2021-10-20T17:58,26.60,26.60,0.00
2021-10-21,11.3,5.6,9.1,2021-10-21T07:33,2021-10-21T17:56,10.70,10.70,0.00
2021-10-22,12.9,5.4,8.7,2021-10-22T07:35,2021-10-22T17:54,0.00,0.00,0.00
2021-10-23,13.4,4.6,9.4,2021-10-23T07:37,2021-10-23T17:52,0.00,0.00,0.00
2021-10-24,14.6,9.9,12.2,2021-10-24T07:38,2021-10-24T17:50,0.00,0.00,0.00
2021-10-25,15.1,9.2,11.9,2021-10-25T07:40,2021-10-25T17:48,1.40,1.40,0.00
2021-10-26,15.8,9.3,12.2,2021-10-26T07:42,2021-10-26T17:46,0.00,0.00,0.00
2021-10-27,16.2,13.5,14.5,2021-10-27T07:44,2021-10-27T17:44,0.00,0.00,0.00
2021-10-28,16.1,11.9,13.6,2021-10-28T07:45,2021-10-28T17:42,0.00,0.00,0.00
2021-10-29,14.5,10.4,13.1,2021-10-29T07:47,2021-10-29T17:40,3.60,3.60,0.00
2021-10-30,13.7,9.1,11.3,2021-10-30T07:49,2021-10-30T17:39,3.20,3.20,0.00
2021-10-31,13.4,8.8,11.4,2021-10-31T07:51,2021-10-31T17:37,8.20,8.20,0.00
2021-11-01,12.4,5.4,9.6,2021-11-01T07:52,2021-11-01T17:35,0.00,0.00,0.00
2021-11-02,10.6,2.0,6.1,2021-11-02T07:54,2021-11-02T17:33,0.00,0.00,0.00
2021-11-03,10.3,1.1,5.8,2021-11-03T07:56,2021-11-03T17:31,0.00,0.00,0.00
2021-11-04,9.2,4.7,6.7,2021-11-04T07:58,2021-11-04T17:30,0.80,0.80,0.00
2021-11-05,9.3,0.7,5.5,2021-11-05T07:59,2021-11-05T17:28,0.00,0.00,0.00
2021-11-06,12.0,6.2,9.4,2021-11-06T08:01,2021-11-06T17:26,0.20,0.20,0.00
2021-11-07,12.3,5.5,9.7,2021-11-07T08:03,2021-11-07T17:25,0.00,0.00,0.00
2021-11-08,11.1,2.9,7.4,2021-11-08T08:05,2021-11-08T17:23,0.00,0.00,0.00
2021-11-09,13.7,10.8,11.8,2021-11-09T08:06,2021-11-09T17:22,0.00,0.00,0.00
2021-11-10,12.5,9.6,11.1,2021-11-10T08:08,2021-11-10T17:20,0.10,0.10,0.00
2021-11-11,13.8,8.8,10.8,2021-11-11T08:10,2021-11-11T17:18,0.00,0.00,0.00
2021-11-12,13.8,8.8,11.3,2021-11-12T08:12,2021-11-12T17:17,0.70,0.70,0.00
2021-11-13,13.0,10.9,11.9,2021-11-13T08:13,2021-11-13T17:16,0.00,0.00,0.00
2021-11-14,12.9,8.4,10.9,2021-11-14T08:15,2021-11-14T17:14,0.00,0.00,0.00
2021-11-15,11.7,7.4,9.2,2021-11-15T08:17,2021-11-15T17:13,0.00,0.00,0.00
2021-11-16,10.5,6.0,8.5,2021-11-16T08:18,2021-11-16T17:11,0.60,0.60,0.00
2021-11-17,11.1,5.3,8.2,2021-11-17T08:20,2021-11-17T17:10,0.00,0.00,0.00
2021-11-18,13.4,4.6,8.8,2021-11-18T08:22,2021-11-18T17:09,0.00,0.00,0.00
2021-11-19,12.1,9.9,11.0,2021-11-19T08:23,2021-11-19T17:08,0.00,0.00,0.00
